created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-09-05 04:01:02 UTC,19968,282,0,0,0,2.66,26,4.85,12.3
2018-09-05 04:11:02 UTC,19969,211,0,0,0,2.43,36,4.92,12.4
2018-10-03 00:20:30 UTC,19970,200,0,0,0,1.12,305,2.62,14.4
2018-10-04 03:31:15 UTC,19971,0,0,0,0,0.14,88,0.31,19.6
2018-10-04 04:00:58 UTC,19972,0,0,0,0,0.14,85,0.35,21.4
2018-10-04 04:20:58 UTC,19973,0,0,0,0,0.14,79,0.31,21.6
2018-10-04 04:30:56 UTC,19974,0,0,0,0,0.14,80,0.32,21.6
2018-11-23 04:02:20 UTC,19975,1,0,0,0,0.27,76,0.27,18.7
2018-11-23 04:08:33 UTC,19976,0,0,0,0,0.15,77,0.15,18.6
2018-11-23 04:16:27 UTC,19977,0,0,0,0,0.11,17,0.26,18.8
2018-11-23 04:26:27 UTC,19978,0,0,0,0,0.09,7,0.22,18.8
2018-11-23 04:36:27 UTC,19979,0,0,0,0,0.1,7,0.23,18.8
2018-11-23 04:46:27 UTC,19980,0,0,0,0,0.09,3,0.31,18.7
2018-11-23 04:56:27 UTC,19981,0,0,0,0,0.07,1,0.22,18.7
2018-11-23 05:06:27 UTC,19982,0,0,0,0,0.08,5,0.18,18.9
2018-11-23 05:16:27 UTC,19983,0,0,1,24,0.07,3,0.21,18.9
2018-11-23 05:26:27 UTC,19984,0,0,0,0,0.08,8,0.16,19
2018-11-23 05:36:27 UTC,19985,0,0,0,0,0.06,5,0.19,19
2018-11-23 05:46:27 UTC,19986,0,0,0,0,0.03,318,0.11,18.9
2018-11-23 05:56:27 UTC,19987,0,0,0,0,0.05,8,0.15,18.9
2018-11-23 06:06:27 UTC,19988,0,0,0,0,0.07,9,0.26,19
2018-11-23 06:16:27 UTC,19989,0,0,0,0,0.04,340,0.13,18.9
2018-11-23 06:26:27 UTC,19990,0,0,0,0,0.06,8,0.17,19
2018-11-23 06:36:27 UTC,19991,0,0,0,0,0.06,10,0.2,19
2018-11-23 06:46:27 UTC,19992,0,0,0,0,0.05,9,0.14,19
2018-11-23 07:06:27 UTC,19993,0,0,0,0,0.05,8,0.18,19.1
2018-11-23 07:16:27 UTC,19994,0,0,0,0,0.05,6,0.23,19.1
2018-11-23 07:26:27 UTC,19995,0,0,0,0,0.06,354,0.18,19.1
2018-11-23 07:36:27 UTC,19996,0,0,0,0,0.05,10,0.19,19.1
2018-11-23 07:46:27 UTC,19997,0,0,0,0,0.06,15,0.26,19.1
2018-11-23 07:56:27 UTC,19998,0,0,0,0,0.05,13,0.14,19
2018-11-23 08:06:27 UTC,19999,0,0,0,0,0.05,11,0.11,19
2018-11-23 08:16:27 UTC,20000,0,0,0,0,0.05,14,0.21,19
2018-11-23 08:26:27 UTC,20001,0,0,0,0,0.06,10,0.18,18.9
2018-11-23 08:36:27 UTC,20002,0,0,0,0,0.06,10,0.17,18.9
2018-11-23 08:46:27 UTC,20003,0,0,0,0,0.06,7,0.23,18.9
2018-11-23 08:56:27 UTC,20004,0,0,0,0,0.07,11,0.25,18.9
2018-11-23 09:06:27 UTC,20005,0,0,0,0,0.06,19,0.16,18.9
2018-11-23 09:16:27 UTC,20006,0,0,0,0,0.06,17,0.25,18.9
2018-11-23 09:26:27 UTC,20007,0,0,0,0,0.06,20,0.17,18.8
2018-11-23 09:36:27 UTC,20008,0,0,0,0,0.06,10,0.18,18.8
2018-11-23 09:46:27 UTC,20009,0,0,0,0,0.07,13,0.22,18.8
2018-11-23 09:56:27 UTC,20010,0,0,0,0,0.05,18,0.16,18.8
2018-11-23 10:06:27 UTC,20011,0,0,0,0,0.05,12,0.11,18.8
2018-11-23 10:16:27 UTC,20012,0,0,0,0,0.05,14,0.18,18.7
2018-11-23 10:26:27 UTC,20013,0,0,0,0,0.05,17,0.21,18.7
2018-11-23 10:36:27 UTC,20014,0,0,0,0,0.06,18,0.23,18.7
2018-11-23 10:46:27 UTC,20015,0,0,0,0,0.07,30,0.31,18.7
2018-11-23 10:56:27 UTC,20016,0,0,0,0,0.07,27,0.16,18.6
2018-11-23 11:06:27 UTC,20017,0,0,0,0,0.06,22,0.26,18.6
2018-11-23 11:16:27 UTC,20018,0,0,0,0,0.06,23,0.24,18.6
2018-11-23 11:26:27 UTC,20019,0,0,0,0,0.05,13,0.17,18.6
2018-11-23 11:36:27 UTC,20020,0,0,0,0,0.06,23,0.2,18.6
2018-11-23 11:46:31 UTC,20021,0,0,0,0,0.04,8,0.16,18.5
2018-11-23 11:56:26 UTC,20022,0,0,0,0,0.06,21,0.25,18.5
2018-11-23 12:06:26 UTC,20023,0,0,0,0,0.04,21,0.17,18.5
2018-11-23 12:16:27 UTC,20024,0,0,0,0,0.05,24,0.3,18.5
2018-11-23 12:26:27 UTC,20025,0,0,0,0,0.05,22,0.16,18.5
2018-11-23 12:36:27 UTC,20026,0,0,0,0,0.06,16,0.18,18.4
2018-11-23 12:46:27 UTC,20027,0,0,0,0,0.06,36,0.24,18.4
2018-11-23 12:56:27 UTC,20028,0,0,0,0,0.05,19,0.16,18.4
2018-11-23 13:06:27 UTC,20029,0,0,0,0,0.05,19,0.19,18.4
2018-11-23 13:16:26 UTC,20030,0,0,0,0,0.05,26,0.15,18.4
2018-11-23 13:26:26 UTC,20031,0,0,0,0,0.04,7,0.11,18.3
2018-11-23 13:36:27 UTC,20032,0,0,0,0,0.05,11,0.14,18.3
2018-11-23 13:46:27 UTC,20033,0,0,0,0,0.04,351,0.22,18.3
2018-11-23 13:56:26 UTC,20034,0,0,0,0,0.06,17,0.18,18.3
2018-11-23 14:06:26 UTC,20035,0,0,0,0,0.06,22,0.22,18.3
2018-11-23 14:16:26 UTC,20036,0,0,0,0,0.07,18,0.36,18.3
2018-11-23 14:26:26 UTC,20037,0,0,0,0,0.07,21,0.24,18.3
2018-11-23 14:36:26 UTC,20038,0,0,0,0,0.07,34,0.2,18.2
2018-11-23 14:46:26 UTC,20039,0,0,0,0,0.09,18,0.34,18.2
2018-11-23 14:56:26 UTC,20040,0,0,0,0,0.07,14,0.17,18.2
2018-11-23 15:06:26 UTC,20041,0,0,0,0,0.07,19,0.22,18.2
2018-11-23 15:16:26 UTC,20042,0,0,0,0,0.06,10,0.19,18.2
2018-11-23 15:26:26 UTC,20043,0,0,0,0,0.05,0,0.17,18.1
2018-11-23 15:36:26 UTC,20044,0,0,0,0,0.05,353,0.18,18.1
2018-11-23 15:46:26 UTC,20045,0,0,0,0,0.05,1,0.2,18.1
2018-11-23 15:56:26 UTC,20046,0,0,0,0,0.06,7,0.22,18.1
2018-11-23 16:06:26 UTC,20047,0,0,0,0,0.05,346,0.21,18.1
2018-11-23 16:16:26 UTC,20048,0,0,0,0,0.05,355,0.13,18.1
2018-11-23 16:26:26 UTC,20049,0,0,0,0,0.07,10,0.26,18
2018-11-23 16:36:26 UTC,20050,0,0,0,0,0.05,3,0.14,18
2018-11-23 16:46:26 UTC,20051,0,0,0,0,0.05,350,0.17,18
2018-11-23 16:56:26 UTC,20052,0,0,0,0,0.06,12,0.26,18
2018-11-23 17:06:26 UTC,20053,0,0,0,0,0.05,355,0.15,18
2018-11-23 17:16:26 UTC,20054,0,0,0,0,0.05,353,0.16,18
2018-11-23 17:26:26 UTC,20055,0,0,0,0,0.05,324,0.16,17.9
2018-11-23 17:36:26 UTC,20056,0,0,0,0,0.05,316,0.3,17.9
2018-11-23 17:46:26 UTC,20057,0,0,0,0,0.05,355,0.15,17.9
2018-11-23 17:56:26 UTC,20058,0,0,0,0,0.05,328,0.13,17.9
2018-11-23 18:06:26 UTC,20059,0,0,0,0,0.05,2,0.13,17.9
2018-11-23 18:16:26 UTC,20060,0,0,0,0,0.05,1,0.24,17.9
2018-11-23 18:26:26 UTC,20061,0,0,0,0,0.05,339,0.18,17.8
2018-11-23 18:36:26 UTC,20062,0,0,0,0,0.06,359,0.18,17.9
2018-11-23 18:46:26 UTC,20063,0,0,0,0,0.06,337,0.16,17.8
2018-11-23 18:56:26 UTC,20064,0,0,0,0,0.07,16,0.23,17.8
2018-11-23 19:06:26 UTC,20065,0,0,0,0,0.06,356,0.16,17.8
2018-11-23 19:16:26 UTC,20066,0,0,0,0,0.06,7,0.23,17.8
2018-11-23 19:26:26 UTC,20067,0,0,0,0,0.04,306,0.14,17.8
2018-11-23 19:36:27 UTC,20068,0,0,0,0,0.04,284,0.12,17.8
2018-11-23 19:46:26 UTC,20069,0,0,0,0,0.05,327,0.17,17.8
2018-11-23 19:56:26 UTC,20070,0,0,0,0,0.06,344,0.22,17.8
2018-11-23 20:06:26 UTC,20071,0,0,0,0,0.04,304,0.14,17.7
2018-11-23 20:16:26 UTC,20072,0,0,0,0,0.05,298,0.12,17.7
2018-11-23 20:26:26 UTC,20073,0,0,0,0,0.05,264,0.14,17.7
2018-11-23 20:36:26 UTC,20074,0,0,0,0,0.04,248,0.1,17.7
2018-11-23 20:46:26 UTC,20075,0,0,0,0,0.05,282,0.12,17.7
2018-11-23 20:56:26 UTC,20076,0,0,0,0,0.04,292,0.12,17.7
2018-11-23 21:06:26 UTC,20077,0,0,0,0,0.05,304,0.17,17.7
2018-11-23 21:16:26 UTC,20078,0,0,0,0,0.05,314,0.16,17.7
2018-11-23 21:26:26 UTC,20079,0,0,0,0,0.05,321,0.22,17.7
2018-11-23 21:36:26 UTC,20080,0,0,0,0,0.05,358,0.12,17.8
2018-11-23 21:46:26 UTC,20081,0,0,0,0,0.04,334,0.12,17.8
2018-11-23 21:56:26 UTC,20082,0,0,0,0,0.05,359,0.19,17.8
2018-11-23 22:06:26 UTC,20083,0,0,0,0,0.04,342,0.11,17.9
2018-11-23 22:16:26 UTC,20084,0,0,0,0,0.05,357,0.14,17.9
2018-11-23 22:26:26 UTC,20085,0,0,0,0,0.05,348,0.14,17.9
2018-11-23 22:36:26 UTC,20086,0,0,0,0,0.04,336,0.14,17.9
2018-11-23 22:46:26 UTC,20087,0,0,0,0,0.05,353,0.19,17.9
2018-11-23 22:56:26 UTC,20088,0,0,0,0,0.04,336,0.18,17.9
2018-11-23 23:06:26 UTC,20089,0,0,0,0,0.04,344,0.14,17.9
2018-11-23 23:16:26 UTC,20090,0,0,0,0,0.04,320,0.12,17.9
2018-11-23 23:26:26 UTC,20091,0,0,0,0,0.04,343,0.13,18
2018-11-23 23:36:26 UTC,20092,0,0,0,0,0.05,351,0.19,18
2018-11-23 23:46:26 UTC,20093,0,0,0,0,0.05,328,0.19,18
2018-11-23 23:56:26 UTC,20094,0,0,0,0,0.05,348,0.18,18.1
2018-11-24 00:06:26 UTC,20095,0,0,0,0,0.04,353,0.11,18.1
2018-11-24 00:16:26 UTC,20096,0,0,0,0,0.04,359,0.1,18.1
2018-11-24 00:26:26 UTC,20097,0,0,0,0,0.04,342,0.11,18.2
2018-11-24 00:36:26 UTC,20098,0,0,0,0,0.05,353,0.2,18.2
2018-11-24 00:46:26 UTC,20099,0,0,0,0,0.05,343,0.18,18.2
2018-11-24 00:56:26 UTC,20100,0,0,0,0,0.04,346,0.12,18.2
2018-11-24 01:06:26 UTC,20101,0,0,0,0,0.03,324,0.12,18.2
2018-11-24 01:16:26 UTC,20102,0,0,0,0,0.05,343,0.2,18.2
2018-11-24 01:26:26 UTC,20103,0,0,0,0,0.04,336,0.2,18.3
2018-11-24 01:36:26 UTC,20104,0,0,0,0,0.04,358,0.25,18.3
2018-11-24 01:46:26 UTC,20105,0,0,0,0,0.04,355,0.11,18.3
2018-11-24 01:56:26 UTC,20106,0,0,0,0,0.03,306,0.08,18.3
2018-11-24 02:06:26 UTC,20107,0,0,0,0,0.04,344,0.16,18.4
2018-11-24 02:16:26 UTC,20108,0,0,0,0,0.05,2,0.13,18.4
2018-11-24 02:26:26 UTC,20109,0,0,0,0,0.04,314,0.14,18.4
2018-11-24 02:36:26 UTC,20110,0,0,0,0,0.04,355,0.19,18.5
2018-11-24 02:46:26 UTC,20111,0,0,0,0,0.02,266,0.09,18.5
2018-11-24 02:56:26 UTC,20112,0,0,0,0,0.04,322,0.15,18.5
2018-11-24 03:06:26 UTC,20113,0,0,0,0,0.05,1,0.12,18.5
2018-11-24 03:16:26 UTC,20114,0,0,0,0,0.04,320,0.09,18.5
2018-11-24 03:26:26 UTC,20115,0,0,0,0,0.06,359,0.24,18.6
2018-11-24 03:36:26 UTC,20116,0,0,0,0,0.05,354,0.19,18.6
2018-11-24 03:46:26 UTC,20117,0,0,0,0,0.05,350,0.16,18.6
2018-11-24 03:56:26 UTC,20118,0,0,0,0,0.07,349,0.27,18.7
2018-11-24 04:06:26 UTC,20119,0,0,0,0,0.06,349,0.22,18.7
2018-11-24 04:16:26 UTC,20120,0,0,0,0,0.05,343,0.2,18.8
2018-11-24 04:26:25 UTC,20121,0,0,0,0,0.06,330,0.25,18.8
2018-11-24 04:36:26 UTC,20122,0,0,0,0,0.06,350,0.15,18.8
2018-11-24 04:46:26 UTC,20123,0,0,0,0,0.05,345,0.13,18.9
2018-11-24 04:56:26 UTC,20124,0,0,0,0,0.06,343,0.3,18.9
2018-11-24 05:06:26 UTC,20125,0,0,0,0,0.06,345,0.25,18.9
2018-11-24 05:16:26 UTC,20126,0,0,0,0,0.06,358,0.14,19
2018-11-24 05:26:26 UTC,20127,0,0,0,0,0.05,2,0.24,19
2018-11-24 05:36:26 UTC,20128,0,0,0,0,0.06,266,0.2,19.1
2018-11-24 05:46:25 UTC,20129,0,0,0,0,0.07,343,0.2,19.1
2018-11-24 05:56:26 UTC,20130,0,0,0,0,0.06,249,0.16,19.2
2018-11-24 06:06:25 UTC,20131,0,0,0,0,0.06,286,0.24,19.2
2018-11-24 06:16:26 UTC,20132,0,0,0,0,0.07,237,0.3,19.2
2018-11-24 06:26:26 UTC,20133,0,0,0,0,0.06,223,0.21,19.2
2018-11-24 06:36:25 UTC,20134,0,0,0,0,0.07,242,0.25,19.3
2018-11-24 06:46:26 UTC,20135,0,0,0,0,0.07,230,0.23,19.3
2018-11-24 06:56:25 UTC,20136,0,0,0,0,0.06,240,0.21,19.3
2018-11-24 07:06:25 UTC,20137,0,0,0,0,0.04,237,0.14,19.3
2018-11-24 07:16:25 UTC,20138,0,0,0,0,0.04,232,0.1,19.3
2018-11-24 07:26:25 UTC,20139,0,0,0,0,0.05,233,0.12,19.3
2018-11-24 07:36:25 UTC,20140,0,0,0,0,0.05,229,0.11,19.3
2018-11-24 07:46:26 UTC,20141,0,0,0,0,0.04,243,0.15,19.3
2018-11-24 07:56:25 UTC,20142,0,0,0,0,0.04,235,0.08,19.3
2018-11-24 08:06:25 UTC,20143,0,0,0,0,0.04,273,0.14,19.3
2018-11-24 08:16:25 UTC,20144,0,0,0,0,0.04,246,0.13,19.3
2018-11-24 08:26:25 UTC,20145,0,0,0,0,0.04,256,0.07,19.3
2018-11-24 08:36:25 UTC,20146,0,0,0,0,0.04,250,0.1,19.2
2018-11-24 08:56:25 UTC,20147,0,0,0,0,0.03,233,0.06,19.2
2018-11-24 09:06:25 UTC,20148,0,0,0,0,0.03,230,0.05,19.1
2018-11-24 09:16:25 UTC,20149,0,0,0,0,0.02,232,0.06,19.1
2018-11-24 09:26:25 UTC,20150,0,0,0,0,0.02,276,0.09,19.1
2018-11-24 09:36:25 UTC,20151,0,0,0,0,0.02,312,0.07,19.1
2018-11-24 09:46:25 UTC,20152,0,0,0,0,0.03,324,0.1,19
2018-11-24 09:56:25 UTC,20153,0,0,0,0,0.02,1,0.08,19
2018-11-24 10:06:25 UTC,20154,0,0,0,0,0.02,345,0.06,19
2018-11-24 10:16:25 UTC,20155,0,0,0,0,0.02,239,0.06,19
2018-11-24 10:26:25 UTC,20156,0,0,0,0,0.03,329,0.09,18.9
2018-11-24 10:36:26 UTC,20157,0,0,0,0,0.03,291,0.1,18.9
2018-11-24 10:46:25 UTC,20158,0,0,0,0,0.03,334,0.11,18.9
2018-11-24 10:56:25 UTC,20159,0,0,0,0,0.02,322,0.09,18.9
2018-11-24 11:06:25 UTC,20160,0,0,0,0,0.03,354,0.13,18.9
2018-11-24 11:16:25 UTC,20161,0,0,0,0,0.03,310,0.07,18.9
2018-11-24 11:26:25 UTC,20162,0,0,0,0,0.03,349,0.06,18.9
2018-11-24 11:36:25 UTC,20163,0,0,0,0,0.03,2,0.07,18.9
2018-11-24 11:46:25 UTC,20164,0,0,0,0,0.03,337,0.12,18.9
2018-11-24 11:56:25 UTC,20165,0,0,0,0,0.03,349,0.07,18.8
2018-11-24 12:06:25 UTC,20166,0,0,0,0,0.03,353,0.09,18.8
2018-11-24 12:16:25 UTC,20167,0,0,0,0,0.03,292,0.17,18.8
2018-11-24 12:26:25 UTC,20168,0,0,0,0,0.03,357,0.09,18.8
2018-11-24 12:36:25 UTC,20169,0,0,0,0,0.03,350,0.08,18.8
2018-11-24 12:46:25 UTC,20170,0,0,0,0,0.03,347,0.09,18.8
2018-11-24 12:56:25 UTC,20171,0,0,0,0,0.03,350,0.16,18.8
2018-11-24 13:06:25 UTC,20172,0,0,0,0,0.03,352,0.08,18.8
2018-11-24 13:16:25 UTC,20173,0,0,0,0,0.02,321,0.05,18.8
2018-11-24 13:26:25 UTC,20174,0,0,0,0,0.03,338,0.07,18.7
2018-11-24 13:36:25 UTC,20175,0,0,0,0,0.03,0,0.09,18.7
2018-11-24 13:46:25 UTC,20176,0,0,0,0,0.03,6,0.09,18.7
2018-11-24 13:56:25 UTC,20177,0,0,0,0,0.03,3,0.06,18.7
2018-11-24 14:06:25 UTC,20178,0,0,0,0,0.03,345,0.1,18.7
2018-11-24 14:16:25 UTC,20179,0,0,0,0,0.03,320,0.14,18.7
2018-11-24 14:26:25 UTC,20180,0,0,0,0,0.03,209,0.06,18.7
2018-11-24 14:36:25 UTC,20181,0,0,0,0,0.03,198,0.15,18.7
2018-11-24 14:46:25 UTC,20182,0,0,0,0,0.03,206,0.05,18.6
2018-11-24 14:56:25 UTC,20183,0,0,0,0,0.03,198,0.06,18.6
2018-11-24 15:06:25 UTC,20184,0,0,0,0,0.03,197,0.06,18.6
2018-11-24 15:16:25 UTC,20185,0,0,0,0,0.03,203,0.04,18.6
2018-11-24 15:26:25 UTC,20186,0,0,0,0,0.04,195,0.06,18.6
2018-11-24 15:36:25 UTC,20187,0,0,0,0,0.04,201,0.06,18.6
2018-11-24 15:46:25 UTC,20188,0,0,0,0,0.03,206,0.07,18.6
2018-11-24 15:56:25 UTC,20189,0,0,0,0,0.03,350,0.07,18.5
2018-11-24 16:06:25 UTC,20190,0,0,0,0,0.03,118,0.08,18.5
2018-11-24 16:16:25 UTC,20191,0,0,0,0,0.03,261,0.06,18.5
2018-11-24 16:26:25 UTC,20192,0,0,0,0,0.04,316,0.08,18.5
2018-11-24 16:36:25 UTC,20193,0,0,0,0,0.04,213,0.07,18.5
2018-11-24 16:46:25 UTC,20194,0,0,0,0,0.03,221,0.08,18.5
2018-11-24 16:56:25 UTC,20195,0,0,0,0,0.03,247,0.09,18.5
2018-11-24 17:06:25 UTC,20196,0,0,0,0,0.03,233,0.06,18.5
2018-11-24 17:16:25 UTC,20197,0,0,0,0,0.03,236,0.07,18.4
2018-11-24 17:26:25 UTC,20198,0,0,0,0,0.03,234,0.08,18.4
2018-11-24 17:36:25 UTC,20199,0,0,0,0,0.03,233,0.07,18.4
2018-11-24 17:46:25 UTC,20200,0,0,0,0,0.04,209,0.06,18.4
2018-11-24 17:56:25 UTC,20201,0,0,0,0,0.04,206,0.06,18.4
2018-11-24 18:06:25 UTC,20202,0,0,0,0,0.04,208,0.07,18.4
2018-11-24 18:16:25 UTC,20203,0,0,0,0,0.03,210,0.06,18.4
2018-11-24 18:26:25 UTC,20204,0,0,0,0,0.03,243,0.12,18.4
2018-11-24 18:36:26 UTC,20205,0,0,0,0,0.03,263,0.13,18.4
2018-11-24 18:46:25 UTC,20206,0,0,0,0,0.03,325,0.1,18.4
2018-11-24 18:56:25 UTC,20207,0,0,0,0,0.04,208,0.07,18.3
2018-11-24 19:06:25 UTC,20208,0,0,0,0,0.04,220,0.07,18.3
2018-11-24 19:16:25 UTC,20209,0,0,0,0,0.03,353,0.09,18.3
2018-11-24 19:26:25 UTC,20210,0,0,0,0,0.03,292,0.07,18.3
2018-11-24 19:36:25 UTC,20211,0,0,0,0,0.04,3,0.11,18.3
2018-11-24 19:46:25 UTC,20212,0,0,0,0,0.03,332,0.12,18.3
2018-11-24 19:56:25 UTC,20213,0,0,0,0,0.04,347,0.17,18.3
2018-11-24 20:06:25 UTC,20214,0,0,0,0,0.03,265,0.06,18.3
2018-11-24 20:16:25 UTC,20215,0,0,0,0,0.04,335,0.12,18.3
2018-11-24 20:26:24 UTC,20216,0,0,0,0,0.03,4,0.11,18.3
2018-11-24 20:36:24 UTC,20217,0,0,0,0,0.03,240,0.11,18.3
2018-11-24 20:46:24 UTC,20218,0,0,0,0,0.04,218,0.08,18.3
2018-11-24 20:56:25 UTC,20219,0,0,0,0,0.03,282,0.06,18.3
2018-11-24 21:06:25 UTC,20220,0,0,0,0,0.04,221,0.07,18.3
2018-11-24 21:16:25 UTC,20221,0,0,0,0,0.03,265,0.13,18.3
2018-11-24 21:26:25 UTC,20222,0,0,0,0,0.03,247,0.09,18.3
2018-11-24 21:36:25 UTC,20223,0,0,0,0,0.05,355,0.18,18.3
2018-11-24 21:46:25 UTC,20224,0,0,0,0,0.04,29,0.13,18.4
2018-11-24 21:56:24 UTC,20225,0,0,0,0,0.04,6,0.12,18.4
2018-11-24 22:06:25 UTC,20226,0,0,0,0,0.05,8,0.17,18.5
2018-11-24 22:16:24 UTC,20227,0,0,0,0,0.07,10,0.23,18.6
2018-11-24 22:26:24 UTC,20228,0,0,0,0,0.05,4,0.17,18.6
2018-11-24 22:36:24 UTC,20229,0,0,0,0,0.04,359,0.15,18.6
2018-11-24 22:46:24 UTC,20230,0,0,0,0,0.05,1,0.17,18.7
2018-11-24 22:56:24 UTC,20231,0,0,0,0,0.07,2,0.18,18.8
2018-11-24 23:06:25 UTC,20232,0,0,0,0,0.06,1,0.15,18.8
2018-11-24 23:16:25 UTC,20233,0,0,0,0,0.05,355,0.13,18.9
2018-11-24 23:26:24 UTC,20234,0,0,0,0,0.05,4,0.17,18.9
2018-11-24 23:46:24 UTC,20235,0,0,0,0,0.06,4,0.17,19
2018-11-24 23:56:24 UTC,20236,0,0,0,0,0.06,4,0.2,19
2018-11-25 00:06:24 UTC,20237,0,0,0,0,0.05,7,0.12,19
2018-11-25 00:16:24 UTC,20238,0,0,0,0,0.04,348,0.19,19
2018-11-25 00:26:24 UTC,20239,0,0,0,0,0.04,344,0.09,19.1
2018-11-25 00:36:24 UTC,20240,0,0,0,0,0.04,339,0.12,19.1
2018-11-25 00:46:24 UTC,20241,0,0,0,0,0.05,351,0.14,19.1
2018-11-25 00:56:24 UTC,20242,0,0,0,0,0.05,343,0.14,19.2
2018-11-25 01:06:24 UTC,20243,0,0,0,0,0.04,333,0.11,19.2
2018-11-25 01:16:24 UTC,20244,0,0,0,0,0.04,349,0.13,19.2
2018-11-25 01:26:24 UTC,20245,0,0,0,0,0.04,321,0.12,19.3
2018-11-25 01:36:24 UTC,20246,0,0,0,0,0.05,329,0.24,19.3
2018-11-25 01:46:24 UTC,20247,0,0,0,0,0.04,346,0.09,19.3
2018-11-25 01:56:24 UTC,20248,0,0,0,0,0.05,330,0.26,19.4
2018-11-25 02:06:24 UTC,20249,0,0,0,0,0.05,327,0.2,19.4
2018-11-25 02:16:24 UTC,20250,0,0,0,0,0.04,281,0.1,19.4
2018-11-25 02:26:24 UTC,20251,0,0,0,0,0.04,300,0.16,19.4
2018-11-25 02:36:24 UTC,20252,0,0,0,0,0.05,296,0.12,19.5
2018-11-25 02:46:24 UTC,20253,0,0,0,0,0.04,315,0.13,19.5
2018-11-25 02:56:24 UTC,20254,0,0,0,0,0.05,303,0.19,19.5
2018-11-25 03:06:24 UTC,20255,0,0,0,0,0.05,230,0.14,19.5
2018-11-25 03:16:24 UTC,20256,0,0,0,0,0.04,220,0.12,19.5
2018-11-25 03:26:24 UTC,20257,0,0,0,0,0.04,215,0.1,19.6
2018-11-25 03:36:24 UTC,20258,0,0,0,0,0.05,253,0.3,19.6
2018-11-25 03:46:24 UTC,20259,0,0,0,0,0.05,206,0.21,19.7
2018-11-25 03:56:24 UTC,20260,0,0,0,0,0.05,223,0.14,19.7
2018-11-25 04:06:24 UTC,20261,0,0,0,0,0.06,293,0.2,19.8
2018-11-25 04:16:24 UTC,20262,0,0,0,0,0.06,209,0.23,19.8
2018-11-25 04:26:24 UTC,20263,0,0,0,0,0.05,212,0.15,19.8
2018-11-25 04:36:24 UTC,20264,0,0,0,0,0.04,204,0.09,19.9
2018-11-25 04:46:24 UTC,20265,0,0,0,0,0.05,188,0.23,19.9
2018-11-25 04:56:24 UTC,20266,0,0,0,0,0.06,36,0.24,20
2018-11-25 05:06:24 UTC,20267,0,0,0,0,0.05,101,0.11,20
2018-11-25 05:16:24 UTC,20268,0,0,0,0,0.05,171,0.16,20
2018-11-25 05:26:24 UTC,20269,0,0,0,0,0.06,45,0.15,20.1
2018-11-25 05:36:24 UTC,20270,0,0,0,0,0.05,169,0.17,20.1
2018-11-25 05:46:24 UTC,20271,0,0,0,0,0.04,95,0.11,20.1
2018-11-25 05:56:24 UTC,20272,0,0,0,0,0.05,62,0.17,20.2
2018-11-25 06:06:24 UTC,20273,0,0,0,0,0.05,192,0.24,20.2
2018-11-25 06:16:24 UTC,20274,0,0,0,0,0.04,186,0.11,20.2
2018-11-25 06:26:24 UTC,20275,0,0,0,0,0.05,199,0.17,20.2
2018-11-25 06:36:24 UTC,20276,0,0,0,0,0.06,194,0.16,20.2
2018-11-25 06:46:24 UTC,20277,0,0,0,0,0.05,179,0.13,20.2
2018-11-25 06:56:24 UTC,20278,0,0,0,0,0.05,192,0.18,20.2
2018-11-25 07:06:24 UTC,20279,1,0,0,0,0.05,196,0.14,20.2
2018-11-25 07:16:24 UTC,20280,1,0,0,0,0.06,190,0.16,20.3
2018-11-25 07:26:24 UTC,20281,1,0,0,0,0.04,177,0.13,20.3
2018-11-25 07:36:24 UTC,20282,1,0,0,0,0.05,187,0.19,20.3
2018-11-25 07:46:24 UTC,20283,1,0,0,0,0.06,187,0.21,20.3
2018-11-25 07:56:24 UTC,20284,1,0,0,0,0.05,179,0.14,20.3
2018-11-25 08:06:24 UTC,20285,0,0,0,0,0.05,196,0.15,20.3
2018-11-25 08:16:24 UTC,20286,0,0,0,0,0.05,201,0.28,20.3
2018-11-25 08:26:24 UTC,20287,0,0,0,0,0.07,198,0.34,20.3
2018-11-25 08:36:24 UTC,20288,0,0,0,0,0.05,192,0.16,20.2
2018-11-25 08:46:24 UTC,20289,0,0,0,0,0.05,198,0.15,20.2
2018-11-25 08:56:24 UTC,20290,0,0,0,0,0.05,199,0.18,20.2
2018-11-25 09:06:24 UTC,20291,0,0,0,0,0.05,200,0.14,20.2
2018-11-25 09:16:24 UTC,20292,0,0,0,0,0.04,199,0.09,20.1
2018-11-25 09:26:24 UTC,20293,0,0,0,0,0.06,203,0.09,20.1
2018-11-25 09:36:24 UTC,20294,0,0,0,0,0.07,204,0.1,20.1
2018-11-25 09:46:24 UTC,20295,0,0,0,0,0.07,204,0.11,20
2018-11-25 09:56:24 UTC,20296,0,0,0,0,0.06,203,0.09,20
2018-11-25 10:06:24 UTC,20297,0,0,0,0,0.06,200,0.09,20
2018-11-25 10:16:24 UTC,20298,0,0,0,0,0.05,200,0.08,20
2018-11-25 10:26:24 UTC,20299,0,0,0,0,0.06,204,0.09,19.9
2018-11-25 10:36:24 UTC,20300,0,0,0,0,0.06,205,0.09,19.9
2018-11-25 10:46:24 UTC,20301,0,0,0,0,0.05,207,0.08,19.9
